country,year,population,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Least developed countries (Jones et al.),1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.02,,51.968,,,,,,,,,,,,,,,,,,,,,,,,,5.539,0.004,0.01,0.016,0.001,716.091,52.278,,
Least developed countries (Jones et al.),1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.876,,51.726,,,,,,,,,,,,,,,,,,,,,,,,,5.556,0.004,0.011,0.016,0.001,733.852,52.654,,
Least developed countries (Jones et al.),1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.738,,51.304,,,,,,,,,,,,,,,,,,,,,,,,,5.573,0.004,0.011,0.016,0.001,752.453,53.114,,
Least developed countries (Jones et al.),1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.63,,50.763,,,,,,,,,,,,,,,,,,,,,,,,,5.582,0.005,0.011,0.017,0.001,743.911,53.751,,
Least developed countries (Jones et al.),1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.526,,50.168,,,,,,,,,,,,,,,,,,,,,,,,,5.59,0.005,0.011,0.017,0.001,758.277,54.257,,
Least developed countries (Jones et al.),1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.328,,49.58,,,,,,,,,,,,,,,,,,,,,,,,,5.597,0.005,0.012,0.017,0.001,772.019,54.903,,
Least developed countries (Jones et al.),1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.425,,49.062,,,,,,,,,,,,,,,,,,,,,,,,,5.601,0.005,0.012,0.018,0.001,777.64,55.882,,
Least developed countries (Jones et al.),1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.64,,48.677,,,,,,,,,,,,,,,,,,,,,,,,,5.609,0.005,0.012,0.018,0.001,791.005,56.624,,
Least developed countries (Jones et al.),1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.811,,48.489,,,,,,,,,,,,,,,,,,,,,,,,,5.615,0.005,0.012,0.018,0.001,807.929,57.549,,
Least developed countries (Jones et al.),1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.948,,48.559,,,,,,,,,,,,,,,,,,,,,,,,,5.635,0.005,0.013,0.019,0.001,929.444,58.158,,
Least developed countries (Jones et al.),1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.217,,52.078,,,,,,,,,,,,,,,,,,,,,,,,,5.662,0.005,0.013,0.019,0.001,1025.386,58.948,,
Least developed countries (Jones et al.),1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.519,,61.261,,,,,,,,,,,,,,,,,,,,,,,,,5.697,0.005,0.013,0.02,0.001,1089.157,57.571,,
Least developed countries (Jones et al.),1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.072,,74.706,,,,,,,,,,,,,,,,,,,,,,,,,5.737,0.005,0.014,0.02,0.001,1136.752,58.043,,
Least developed countries (Jones et al.),1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.756,,91.012,,,,,,,,,,,,,,,,,,,,,,,,,5.778,0.006,0.014,0.021,0.001,1156.991,58.97,,
Least developed countries (Jones et al.),1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.467,,108.781,,,,,,,,,,,,,,,,,,,,,,,,,5.832,0.006,0.014,0.022,0.001,1204.415,60.01,,
Least developed countries (Jones et al.),1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.222,,126.611,,,,,,,,,,,,,,,,,,,,,,,,,5.883,0.006,0.015,0.022,0.001,1232.592,61.043,,
Least developed countries (Jones et al.),1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.682,,143.101,,,,,,,,,,,,,,,,,,,,,,,,,5.93,0.006,0.015,0.023,0.001,1267.842,58.808,,
Least developed countries (Jones et al.),1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.589,,156.852,,,,,,,,,,,,,,,,,,,,,,,,,5.976,0.006,0.016,0.023,0.002,1294.74,60.096,,
Least developed countries (Jones et al.),1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.776,,166.462,,,,,,,,,,,,,,,,,,,,,,,,,6.028,0.006,0.016,0.024,0.002,1321.677,61.561,,
Least developed countries (Jones et al.),1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.932,,170.532,,,,,,,,,,,,,,,,,,,,,,,,,6.077,0.007,0.016,0.025,0.002,1411.415,72.825,,
Least developed countries (Jones et al.),1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.464,,169.783,,,,,,,,,,,,,,,,,,,,,,,,,6.117,0.007,0.017,0.025,0.002,1418.295,75.179,,
Least developed countries (Jones et al.),1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.217,,166.321,,,,,,,,,,,,,,,,,,,,,,,,,6.156,0.007,0.017,0.026,0.002,1430.734,78.348,,
Least developed countries (Jones et al.),1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.156,,160.826,,,,,,,,,,,,,,,,,,,,,,,,,6.194,0.007,0.018,0.027,0.002,1446.457,80.502,,
Least developed countries (Jones et al.),1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.669,,153.977,,,,,,,,,,,,,,,,,,,,,,,,,6.232,0.007,0.018,0.028,0.002,1484.181,88.106,,
Least developed countries (Jones et al.),1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.39,,146.452,,,,,,,,,,,,,,,,,,,,,,,,,6.263,0.008,0.019,0.028,0.002,1515.827,89.75,,
Least developed countries (Jones et al.),1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.723,,138.929,,,,,,,,,,,,,,,,,,,,,,,,,6.294,0.008,0.019,0.029,0.002,1555.162,92.806,,
Least developed countries (Jones et al.),1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.385,,132.087,,,,,,,,,,,,,,,,,,,,,,,,,6.323,0.008,0.02,0.03,0.002,1592.221,97.375,,
Least developed countries (Jones et al.),1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.186,,126.605,,,,,,,,,,,,,,,,,,,,,,,,,6.353,0.008,0.02,0.031,0.002,1627.986,97.84,,
Least developed countries (Jones et al.),1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.479,,123.162,,,,,,,,,,,,,,,,,,,,,,,,,6.382,0.009,0.021,0.032,0.002,1730.834,101.31,,
Least developed countries (Jones et al.),1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.863,,122.436,,,,,,,,,,,,,,,,,,,,,,,,,6.413,0.009,0.021,0.033,0.002,1737.4,105.252,,
Least developed countries (Jones et al.),1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.803,,129.274,,,,,,,,,,,,,,,,,,,,,,,,,6.422,0.009,0.022,0.034,0.002,1519.137,105.78,,
Least developed countries (Jones et al.),1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.122,,130.74,,,,,,,,,,,,,,,,,,,,,,,,,6.424,0.01,0.022,0.034,0.002,1437.542,111.271,,
Least developed countries (Jones et al.),1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.232,,133.132,,,,,,,,,,,,,,,,,,,,,,,,,6.417,0.01,0.023,0.035,0.003,1378.351,112.662,,
Least developed countries (Jones et al.),1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.104,,135.797,,,,,,,,,,,,,,,,,,,,,,,,,6.407,0.01,0.023,0.036,0.003,1337.842,116.731,,
Least developed countries (Jones et al.),1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.346,,138.411,,,,,,,,,,,,,,,,,,,,,,,,,6.388,0.011,0.023,0.037,0.003,1307.133,122.379,,
Least developed countries (Jones et al.),1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.543,,140.418,,,,,,,,,,,,,,,,,,,,,,,,,6.364,0.011,0.024,0.037,0.003,1261.943,125.851,,
Least developed countries (Jones et al.),1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.104,,143.966,,,,,,,,,,,,,,,,,,,,,,,,,6.341,0.011,0.024,0.038,0.003,1279.116,129.322,,
Least developed countries (Jones et al.),1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.749,,146.291,,,,,,,,,,,,,,,,,,,,,,,,,6.317,0.012,0.024,0.039,0.003,1287.97,143.966,,
Least developed countries (Jones et al.),1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.612,,147.826,,,,,,,,,,,,,,,,,,,,,,,,,6.317,0.012,0.025,0.04,0.003,1745.875,145.775,,
Least developed countries (Jones et al.),1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.068,,174.332,,,,,,,,,,,,,,,,,,,,,,,,,6.307,0.012,0.025,0.041,0.003,1582.738,153.394,,
Least developed countries (Jones et al.),1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.477,,143.433,,,,,,,,,,,,,,,,,,,,,,,,,6.277,0.013,0.026,0.042,0.003,1406.25,155.8,,
Least developed countries (Jones et al.),1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.615,,145.619,,,,,,,,,,,,,,,,,,,,,,,,,6.234,0.013,0.026,0.042,0.003,1309.317,159.173,,
Least developed countries (Jones et al.),1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.212,,152.42,,,,,,,,,,,,,,,,,,,,,,,,,6.188,0.013,0.026,0.043,0.003,1281.081,166.549,,
Least developed countries (Jones et al.),1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.385,,136.492,,,,,,,,,,,,,,,,,,,,,,,,,6.137,0.014,0.027,0.044,0.003,1246.308,168.835,,
Least developed countries (Jones et al.),1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.946,,149.003,,,,,,,,,,,,,,,,,,,,,,,,,6.094,0.014,0.027,0.044,0.003,1270.087,169.345,,
Least developed countries (Jones et al.),1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.228,,146.496,,,,,,,,,,,,,,,,,,,,,,,,,6.045,0.014,0.027,0.045,0.003,1241.154,174.475,,
Least developed countries (Jones et al.),1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.331,,161.285,,,,,,,,,,,,,,,,,,,,,,,,,6.004,0.015,0.028,0.046,0.003,1338.274,178.215,,
Least developed countries (Jones et al.),1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.977,,160.362,,,,,,,,,,,,,,,,,,,,,,,,,5.96,0.015,0.028,0.046,0.004,1289.688,182.642,,
Least developed countries (Jones et al.),1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.411,,180.647,,,,,,,,,,,,,,,,,,,,,,,,,5.921,0.015,0.028,0.047,0.004,1298.654,190.187,,
Least developed countries (Jones et al.),1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.798,,180.535,,,,,,,,,,,,,,,,,,,,,,,,,5.886,0.016,0.029,0.048,0.004,1344.744,195.841,,
Least developed countries (Jones et al.),1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.892,,167.307,,,,,,,,,,,,,,,,,,,,,,,,,5.854,0.016,0.029,0.049,0.004,1304.675,198.312,,
Least developed countries (Jones et al.),1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.543,,196.508,,,,,,,,,,,,,,,,,,,,,,,,,5.827,0.016,0.029,0.049,0.004,1328.859,216.482,,
Least developed countries (Jones et al.),1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.203,,193.814,,,,,,,,,,,,,,,,,,,,,,,,,5.798,0.017,0.029,0.05,0.004,1312.278,223.208,,
Least developed countries (Jones et al.),1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.536,,177.751,,,,,,,,,,,,,,,,,,,,,,,,,5.764,0.017,0.03,0.051,0.004,1368.525,230.366,,
Least developed countries (Jones et al.),1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.099,,175.646,,,,,,,,,,,,,,,,,,,,,,,,,5.73,0.017,0.03,0.051,0.004,1381.42,237.572,,
Least developed countries (Jones et al.),1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.563,,177.81,,,,,,,,,,,,,,,,,,,,,,,,,5.699,0.017,0.03,0.052,0.004,1398.231,244.931,,
Least developed countries (Jones et al.),1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.47,,194.965,,,,,,,,,,,,,,,,,,,,,,,,,5.672,0.018,0.031,0.053,0.004,1459.167,253.393,,
Least developed countries (Jones et al.),1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.443,,177.971,,,,,,,,,,,,,,,,,,,,,,,,,5.64,0.018,0.031,0.053,0.004,1427.94,265.237,,
Least developed countries (Jones et al.),1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.709,,188.563,,,,,,,,,,,,,,,,,,,,,,,,,5.613,0.018,0.031,0.054,0.004,1466.292,268.587,,
Least developed countries (Jones et al.),1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.967,,218.527,,,,,,,,,,,,,,,,,,,,,,,,,5.59,0.019,0.032,0.055,0.005,1555.045,275.259,,
Least developed countries (Jones et al.),1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.805,,221.814,,,,,,,,,,,,,,,,,,,,,,,,,5.576,0.019,0.032,0.056,0.005,1568.177,277.085,,
Least developed countries (Jones et al.),1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.703,,226.351,,,,,,,,,,,,,,,,,,,,,,,,,5.571,0.019,0.033,0.057,0.005,1684.283,281.051,,
Least developed countries (Jones et al.),1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.768,,228.53,,,,,,,,,,,,,,,,,,,,,,,,,5.568,0.02,0.033,0.057,0.005,1683.648,289.289,,
Least developed countries (Jones et al.),1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.751,,233.462,,,,,,,,,,,,,,,,,,,,,,,,,5.574,0.02,0.033,0.058,0.005,1804.068,319.908,,
Least developed countries (Jones et al.),1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.784,,238.734,,,,,,,,,,,,,,,,,,,,,,,,,5.582,0.021,0.034,0.059,0.005,1856.965,342.199,,
Least developed countries (Jones et al.),1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.022,,244.185,,,,,,,,,,,,,,,,,,,,,,,,,5.59,0.021,0.034,0.061,0.005,1900.214,361.854,,
Least developed countries (Jones et al.),1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.602,,239.107,,,,,,,,,,,,,,,,,,,,,,,,,5.595,0.022,0.035,0.062,0.005,1937.604,367.313,,
Least developed countries (Jones et al.),1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.894,,258.537,,,,,,,,,,,,,,,,,,,,,,,,,5.611,0.022,0.035,0.063,0.005,2040.431,382.862,,
Least developed countries (Jones et al.),1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.373,,257.706,,,,,,,,,,,,,,,,,,,,,,,,,5.626,0.023,0.036,0.064,0.005,2063.843,396.633,,
Least developed countries (Jones et al.),2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.339,,263.247,,,,,,,,,,,,,,,,,,,,,,,,,5.641,0.023,0.036,0.065,0.006,2113.302,407.881,,
Least developed countries (Jones et al.),2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.038,,255.686,,,,,,,,,,,,,,,,,,,,,,,,,5.656,0.024,0.037,0.066,0.006,2088.58,418.556,,
Least developed countries (Jones et al.),2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.001,,267.708,,,,,,,,,,,,,,,,,,,,,,,,,5.676,0.025,0.037,0.068,0.006,2279.918,425.638,,
Least developed countries (Jones et al.),2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.066,,282.702,,,,,,,,,,,,,,,,,,,,,,,,,5.696,0.025,0.038,0.069,0.006,2388.601,447.337,,
Least developed countries (Jones et al.),2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.436,,286.186,,,,,,,,,,,,,,,,,,,,,,,,,5.722,0.026,0.038,0.07,0.006,2430.572,472.15,,
Least developed countries (Jones et al.),2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.295,,298.652,,,,,,,,,,,,,,,,,,,,,,,,,5.749,0.027,0.039,0.072,0.006,2467.357,486.383,,
Least developed countries (Jones et al.),2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.394,,293.327,,,,,,,,,,,,,,,,,,,,,,,,,5.773,0.027,0.04,0.073,0.006,2515.899,502.103,,
Least developed countries (Jones et al.),2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.687,,306.086,,,,,,,,,,,,,,,,,,,,,,,,,5.798,0.028,0.04,0.075,0.006,2581.012,518.297,,
Least developed countries (Jones et al.),2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.99,,313.079,,,,,,,,,,,,,,,,,,,,,,,,,5.833,0.029,0.041,0.077,0.007,2831.055,531.95,,
Least developed countries (Jones et al.),2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.676,,314.309,,,,,,,,,,,,,,,,,,,,,,,,,5.875,0.03,0.042,0.078,0.007,3035.531,554.576,,
Least developed countries (Jones et al.),2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.434,,324.278,,,,,,,,,,,,,,,,,,,,,,,,,5.915,0.031,0.043,0.08,0.007,3238.457,590.427,,
Least developed countries (Jones et al.),2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.898,,327.362,,,,,,,,,,,,,,,,,,,,,,,,,5.953,0.031,0.044,0.082,0.007,3340.75,610.596,,
Least developed countries (Jones et al.),2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.01,,335.466,,,,,,,,,,,,,,,,,,,,,,,,,5.987,0.032,0.045,0.084,0.007,3314.795,628.307,,
Least developed countries (Jones et al.),2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.178,,342.783,,,,,,,,,,,,,,,,,,,,,,,,,6.023,0.033,0.046,0.086,0.007,3335.324,662.792,,
Least developed countries (Jones et al.),2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.362,,347.232,,,,,,,,,,,,,,,,,,,,,,,,,6.052,0.034,0.046,0.088,0.008,3263.042,683.985,,
Least developed countries (Jones et al.),2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.32,,355.2,,,,,,,,,,,,,,,,,,,,,,,,,6.077,0.035,0.047,0.09,0.008,3160.951,704.832,,
Least developed countries (Jones et al.),2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.066,,366.904,,,,,,,,,,,,,,,,,,,,,,,,,6.104,0.036,0.048,0.091,0.008,3182.98,731.757,,
Least developed countries (Jones et al.),2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.334,,367.409,,,,,,,,,,,,,,,,,,,,,,,,,6.128,0.037,0.049,0.093,0.008,3197.726,760.44,,
Least developed countries (Jones et al.),2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.869,,366.213,,,,,,,,,,,,,,,,,,,,,,,,,6.142,0.037,0.05,0.095,0.008,3051.341,792.383,,
Least developed countries (Jones et al.),2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.69,,371.104,,,,,,,,,,,,,,,,,,,,,,,,,6.154,0.038,0.05,0.097,0.008,3007.563,816.801,,
Least developed countries (Jones et al.),2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.266,,386.411,,,,,,,,,,,,,,,,,,,,,,,,,6.169,0.039,0.051,0.098,0.009,2957.894,816.612,,
Least developed countries (Jones et al.),2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.009,,384.975,,,,,,,,,,,,,,,,,,,,,,,,,6.182,0.04,0.052,0.1,0.009,3000.734,845.566,,
Least developed countries (Jones et al.),2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.137,,395.258,,,,,,,,,,,,,,,,,,,,,,,,,6.192,0.041,0.052,0.102,0.009,3051.08,854.917,,
Least developed countries (Jones et al.),2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.952,,402.381,,,,,,,,,,,,,,,,,,,,,,,,,6.202,0.041,0.053,0.103,0.009,3087.871,862.189,,
Low-income countries,1750,39730548.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1751,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1752,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1753,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1754,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1755,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1756,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1757,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1758,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1759,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1760,40367872.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1761,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1762,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1763,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1764,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1765,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1766,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1767,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1768,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1769,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1770,41032170.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1771,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,1772,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
